,법정동시군구코드,법정동읍면동코드,법정동지번코드,법정동본번코드,법정동부번코드,도로명,도로명시군구코드,도로명코드,도로명일련번호코드,도로명지상지하코드,도로명건물본번호코드,도로명건물부번호코드,법정동,단지명,지번,전용면적,계약년도,계약월,계약일,거래금액,층,건축년도,단지일련번호,해제여부,해제사유발생일,거래유형,중개사소재지,등기일자,아파트동명,매도자,매수자,토지임대부아파트여부
2364,11650,10600,1,0158,0000,잠원로8길,11650,4163529,00,0,00035,00000,잠원동,래미안신반포팰리스,158,133.01,2024,9,12,420000,15,2016,11650-4439,None,None,중개거래,서울 서초구,24.12.03,101동,법인,개인,N
2365,11650,10700,1,0065,0001,사평대로,11650,2121001,02,0,00142,00000,반포동,궁전,65-1,117.11,2024,9,21,232000,5,1984,11650-160,O,24.12.23,중개거래,서울 서초구,None,None,개인,개인,N
2366,11650,10600,1,0050,0000,잠원로14길,11650,4163526,01,0,00003,00000,잠원동,롯데캐슬갤럭시,50,106.15,2024,9,21,280000,2,2002,11650-155,None,None,중개거래,서울 서초구,25.01.31,102,개인,개인,N
2367,11650,10100,1,1002,0021,명달로,11650,3121008,01,0,00033,00000,방배동,삼환나띠르빌(1002-21),1002-21,92.93,2024,9,28,137500,8,2003,11650-656,None,None,중개거래,서울 서초구,24.12.20,101,개인,개인,N
2368,11650,10700,1,0001,0000,반포대로,11650,2121003,00,None,00333,00000,반포동,래미안원베일리,1,84.95,2024,9,14,505000,29,2023,11650-5126,None,None,중개거래,서울 서초구,25.05.30,112,개인,개인,N
2369,11650,10600,1,0161,0000,잠원로14길,11650,4163526,00,0,00032,00000,잠원동,래미안신반포리오센트,161,133.37,2024,9,13,430000,12,2019,11650-4750,None,None,중개거래,서울 서초구,25.02.05,106동,개인,개인,N
2370,11650,10700,1,0030,0026,고무래로,11650,3121001,01,0,00035,00000,반포동,반포리체,30-26,59.993,2024,9,20,277000,29,2010,11650-3617,None,None,중개거래,서울 서초구,25.01.15,107,개인,개인,N
2371,11650,10600,1,0050,0005,잠원로14길,11650,4163526,01,0,00041,00000,잠원동,신반포12,50-5,75.79,2024,9,19,225000,3,1982,11650-110,None,None,중개거래,서울 서초구,24.12.20,325,개인,개인,N
2372,11650,10600,1,0054,0000,잠원로,11650,3121019,01,0,00166,00004,잠원동,미주파스텔,54,59.76,2024,9,21,157000,10,2002,11650-103,None,None,중개거래,서울 서초구,24.11.26,None,개인,개인,N
2373,11650,10800,1,1316,0015,강남대로61길,11650,4163028,01,0,00023,00000,서초동,현대성우주상복합아파트,1316-15,174.34,2024,9,30,180000,3,2002,11650-700,None,None,중개거래,서울 서초구,24.10.10,None,개인,개인,N
2374,11650,10600,1,0032,0022,신반포로41길,11650,4163456,01,0,00055,00000,잠원동,보미리아파트,32-22,115.24,2024,9,19,164500,10,2001,11650-105,None,None,중개거래,서울 서초구,24.10.30,None,개인,개인,N
2375,11650,10700,1,0060,0004,서초중앙로29길,11650,4163713,01,0,00028,00000,반포동,반포미도,60-4,84.96,2024,9,25,278000,3,1987,11650-172,None,None,중개거래,서울 서초구,25.01.15,306,개인,개인,N
2376,11650,10700,1,0010,0000,신반포로15길,11650,4163450,01,0,00004,00000,반포동,반포푸르지오,10,84.82,2024,9,21,246000,8,2000,11650-176,None,None,중개거래,서울 서초구,25.02.03,102,개인,개인,N
2377,11650,10600,1,0051,0000,잠원로,11650,3121019,01,0,00202,00011,잠원동,훼미리,51,84.9,2024,9,28,209000,6,1992,11650-154,None,None,중개거래,서울 서초구,25.01.23,2,개인,개인,N
2378,11650,10700,1,0012,0000,신반포로15길,11650,4163450,01,0,00001,00000,반포동,래미안원펜타스,12,59.7832,2024,9,14,350000,7,2024,11650-5174,None,None,중개거래,서울 서초구,None,None,법인,개인,N
2379,11650,10800,1,1332,0013,서운로,11650,3121016,00,0,00107,00000,서초동,래미안서초에스티지,1332-13,83.6,2024,9,10,288000,22,2016,11650-4470,None,None,중개거래,"서울 강남구, 서울 서초구",25.01.03,102동,개인,개인,N
2380,11650,10800,1,1686,0009,서초중앙로24길,11650,4163710,01,0,00033,00000,서초동,서초교대e편한세상,1686-9,84.97,2024,9,14,243000,2,2010,11650-3579,None,None,중개거래,서울 서초구,25.02.14,101,개인,개인,N
2381,11650,10100,1,1008,0002,남부순환로,11650,2000003,01,0,02311,00012,방배동,래미안방배아트힐(1008-2),1008-2,127.61,2024,9,10,223000,2,2004,11650-658,None,None,중개거래,서울 서초구,24.12.26,109,개인,개인,N
2382,11650,10100,1,0754,0001,동광로1길,11650,4163119,01,0,00112,00000,방배동,롯데캐슬헤론,754-1,124.27,2024,9,11,204000,21,2006,11650-3317,None,None,중개거래,서울 서초구,24.12.27,103,개인,개인,N
2383,11650,10800,1,1338,0000,효령로77길,11650,4163659,01,0,00020,00000,서초동,현대이에스에이아파트,1338,144.26,2024,9,29,157000,17,2002,11650-532,None,None,중개거래,서울 서초구,24.11.28,None,개인,개인,N
2384,11650,10900,1,0411,0000,헌릉로8길,11650,4163749,02,0,00058,00000,내곡동,서초더샵포레,411,84.81,2024,9,23,150000,4,2014,11650-4063,None,None,중개거래,서울 서초구,25.02.10,112,개인,개인,N
2385,11650,10100,1,0770,0001,방배로43길,11650,4163277,01,0,00021,00000,방배동,삼호1동~3동,770-1,116.13,2024,9,21,200000,11,1975,11650-309,None,None,중개거래,서울 서초구,25.01.03,3,개인,개인,N
2386,11650,10300,1,0753,0000,양재대로2길,11650,4163748,01,0,00109,00000,우면동,서초호반써밋,753,118.0151,2024,9,20,186000,20,2013,11650-3963,None,None,중개거래,서울 서초구,24.10.18,105,개인,개인,N
2387,11650,10800,1,1687,0000,서초중앙로24길,11650,4163710,01,0,00043,00000,서초동,유원서초,1687,84.87,2024,9,10,205000,14,1993,11650-62,None,None,중개거래,서울 서초구,25.01.10,102,개인,개인,N
2388,11650,10600,1,0060,0078,나루터로4길,11650,4163049,01,0,00060,00000,잠원동,신반포20,60-78,143.95,2024,9,21,330000,5,1983,11650-118,None,None,중개거래,서울 서초구,24.12.30,339,개인,개인,N
2389,11650,10700,1,0060,0004,서초중앙로29길,11650,4163713,01,0,00028,00000,반포동,반포미도,60-4,84.96,2024,9,13,265000,2,1987,11650-172,None,None,중개거래,서울 서초구,25.01.22,303,개인,개인,N
2390,11650,10800,1,1682,0000,서초대로65길,11650,4163425,01,0,00013,00010,서초동,서초래미안,1682,127.66,2024,9,27,287000,23,2003,11650-523,None,None,중개거래,서울 서초구,25.03.31,104,개인,개인,N
2391,11650,10600,1,0161,0000,잠원로14길,11650,4163526,00,0,00032,00000,잠원동,래미안신반포리오센트,161,84.92,2024,9,10,334000,20,2019,11650-4750,None,None,중개거래,서울 서초구,24.11.29,104동,개인,개인,N
2392,11650,10800,1,1685,0000,서초중앙로,11650,3121024,03,0,00200,00000,서초동,삼풍아파트,1685,130.73,2024,9,23,347000,2,1988,11650-28,None,None,중개거래,서울 서초구,25.01.23,19,개인,개인,N
2393,11650,10800,1,1685,0000,서초중앙로,11650,3121024,03,0,00200,00000,서초동,삼풍아파트,1685,79.47,2024,9,13,275000,11,1988,11650-28,None,None,중개거래,서울 서초구,25.01.15,9,개인,개인,N
2394,11650,10600,1,0157,0000,신반포로33길,11650,4163453,01,0,00015,00000,잠원동,동아,157,59.92,2024,9,20,210000,5,2002,11650-102,None,None,중개거래,서울 서초구,24.12.26,106,개인,개인,N
2395,11650,10600,1,0159,0000,잠원로,11650,3121019,00,0,00117,00000,잠원동,아크로리버뷰신반포,159,78.5,2024,9,12,420000,7,2018,11650-4676,None,None,중개거래,서울 서초구,25.01.15,104동,개인,개인,N
2396,11650,10700,1,0060,0004,서초중앙로29길,11650,4163713,01,0,00028,00000,반포동,반포미도,60-4,84.96,2024,9,12,280000,9,1987,11650-172,None,None,중개거래,"서울 서초구, 서울 송파구",25.01.24,307,개인,개인,N
2397,11650,10600,1,0161,0000,잠원로14길,11650,4163526,00,0,00032,00000,잠원동,래미안신반포리오센트,161,59.95,2024,9,7,267000,18,2019,11650-4750,None,None,중개거래,서울 서초구,None,None,개인,개인,N
2398,11650,10800,1,1311,0010,서운로,11650,3121016,01,0,00212,00000,서초동,서초푸르지오써밋,1311-10,120.86,2024,9,13,360000,14,2017,11650-4550,None,None,중개거래,서울 서초구,25.01.16,201,개인,개인,N
2399,11650,10700,1,0020,0043,신반포로,11650,3121017,02,0,00270,00000,반포동,반포자이,20-43,59.98,2024,9,21,300000,11,2009,11650-3500,None,None,중개거래,서울 서초구,24.12.24,134,개인,개인,N
2400,11650,10600,1,0157,0000,신반포로33길,11650,4163453,01,0,00015,00000,잠원동,동아,157,84.91,2024,9,20,260000,13,2002,11650-102,None,None,중개거래,서울 서초구,24.11.11,105,개인,개인,N
2401,11650,10800,1,1757,0000,효령로,11650,3121021,00,None,00391,00000,서초동,서초그랑자이,1757,100.31,2024,9,11,370000,21,2021,11650-4969,None,None,중개거래,"서울 강남구, 서울 서초구",24.11.18,108동,개인,개인,N
2402,11650,11100,1,0579,0000,청계산로7길,11650,4163750,01,0,00043,00000,신원동,서초포레스타5단지,579,59.93,2024,9,24,127000,2,2014,11650-4026,O,24.11.12,중개거래,서울 서초구,None,None,개인,개인,N
2403,11650,10600,1,0157,0000,신반포로33길,11650,4163453,01,0,00015,00000,잠원동,동아,157,59.92,2024,9,25,220000,7,2002,11650-102,None,None,중개거래,서울 서초구,24.12.27,106,개인,개인,N
2404,11650,10700,1,0060,0004,서초중앙로29길,11650,4163713,01,0,00028,00000,반포동,반포미도,60-4,84.96,2024,9,10,280000,6,1987,11650-172,None,None,중개거래,"서울 서초구, 서울 송파구",24.10.16,307,개인,개인,N
2405,11650,10700,1,0001,0000,반포대로,11650,2121003,00,None,00333,00000,반포동,래미안원베일리,1,116.95,2024,9,12,662000,31,2023,11650-5126,None,None,중개거래,서울 서초구,None,None,개인,개인,N
2406,11650,10800,1,1667,0002,서초대로58길,11650,4163421,01,0,00026,00000,서초동,서초예성그린캐슬,1667-2,105.49,2024,9,10,125000,3,2003,11650-522,None,None,중개거래,서울 서초구,24.10.14,None,개인,개인,N
2407,11650,10100,1,0754,0001,동광로1길,11650,4163119,01,0,00112,00000,방배동,롯데캐슬헤론,754-1,103.7,2024,9,7,180000,9,2006,11650-3317,None,None,중개거래,서울 서초구,24.12.09,105,개인,개인,N
2408,11650,10800,1,1685,0000,서초중앙로,11650,3121024,03,0,00200,00000,서초동,삼풍아파트,1685,79.47,2024,9,13,275000,11,1988,11650-28,O,24.09.13,중개거래,서울 서초구,None,None,개인,개인,N
2409,11650,10800,1,1682,0000,서초대로65길,11650,4163425,01,0,00013,00010,서초동,서초래미안,1682,84.97,2024,9,9,235000,26,2003,11650-523,None,None,중개거래,서울 서초구,25.01.15,103,개인,개인,N
2410,11650,10800,1,1333,0000,사임당로,11650,3121014,01,0,00137,00000,서초동,신동아아파트(1차),1333,132.1,2024,9,14,297500,12,1978,11650-53,None,None,중개거래,서울 서초구,24.10.31,2,개인,개인,N
2411,11650,10600,1,0073,0000,신반포로23길,11650,4163452,01,0,00041,00000,잠원동,신반포2,73,79.42,2024,9,8,323000,3,1978,11650-117,None,None,중개거래,서울 서초구,24.11.05,113,개인,개인,N
2412,11650,10100,1,0770,0001,방배로43길,11650,4163277,00,None,00005,00000,방배동,삼호1동~3동,770-1,80.33,2024,9,9,160000,7,1975,11650-309,None,None,중개거래,서울 서초구,24.12.13,1,개인,개인,N
2413,11650,10800,1,1685,0003,서초중앙로,11650,3121024,03,0,00188,00000,서초동,아크로비스타,1685-3,205.07,2024,9,11,447000,30,2004,11650-724,None,None,중개거래,서울 서초구,25.01.10,B,개인,개인,N
2414,11650,10200,1,0160,0002,바우뫼로,11650,3121009,01,0,00091,00000,양재동,우성KBS(113동),160-2,84.69,2024,9,2,140000,1,1996,11650-488,None,None,중개거래,서울 서초구,24.12.20,113,개인,개인,N
2415,11650,10700,1,0001,0000,반포대로,11650,2121003,00,None,00333,00000,반포동,래미안원베일리,1,101.97,2024,9,6,568000,6,2023,11650-5126,None,None,중개거래,"서울 강동구, 서울 서초구",24.12.05,106,개인,개인,N
2416,11650,10800,1,1685,0000,서초중앙로,11650,3121024,03,0,00200,00000,서초동,삼풍아파트,1685,130.73,2024,9,30,325000,1,1988,11650-28,None,None,중개거래,서울 서초구,24.10.07,10,개인,개인,N
2417,11650,10100,1,0754,0001,동광로1길,11650,4163119,01,0,00112,00000,방배동,롯데캐슬헤론,754-1,103.7,2024,9,8,185000,13,2006,11650-3317,None,None,중개거래,"서울 동작구, 서울 서초구",25.01.22,105,개인,개인,N
2418,11650,10100,1,0770,0001,방배로43길,11650,4163277,00,None,00005,00000,방배동,삼호1동~3동,770-1,80.33,2024,9,23,153000,1,1975,11650-309,None,None,중개거래,서울 서초구,25.01.06,1,개인,개인,N
