년월,구명,매매거래수,전월세거래수,갭투자비율(%)
202003,도봉구,321,447,2.18
202003,동대문구,183,419,1.09
202003,동작구,125,492,3.2
202003,마포구,118,720,3.39
202003,서대문구,144,376,2.78
202003,서초구,126,828,3.97
202003,성동구,156,654,4.49
202003,성북구,246,488,2.85
202003,송파구,150,1095,5.33
202003,양천구,180,662,3.89
202003,영등포구,153,754,1.96
202003,용산구,39,329,0.0
202003,은평구,213,503,3.29
202003,종로구,44,99,11.36
202003,중구,64,181,4.69
202003,중랑구,220,489,2.73
202004,강남구,159,1026,1.89
202004,강동구,128,791,2.34
202004,강북구,104,203,2.88
202004,강서구,193,911,5.18
202004,관악구,146,469,1.37
202004,광진구,41,207,2.44
202004,구로구,241,848,5.81
202004,금천구,54,186,3.7
202004,노원구,391,1158,2.56
202004,도봉구,205,404,0.98
202004,동대문구,125,516,1.6
202004,동작구,53,476,0.0
202004,마포구,68,748,4.41
202004,서대문구,88,344,0.0
202004,서초구,95,790,7.37
202004,성동구,77,717,9.09
202004,성북구,181,483,1.66
202004,송파구,142,1012,4.93
202004,양천구,120,817,3.33
202004,영등포구,127,795,0.0
202004,용산구,33,297,0.0
202004,은평구,185,586,2.7
202004,종로구,28,92,7.14
202004,중구,36,175,5.56
202004,중랑구,145,372,0.69
202005,강남구,317,1351,5.68
202005,강동구,321,702,3.43
202005,강북구,137,170,3.65
202005,강서구,335,923,5.37
202005,관악구,180,416,2.78
202005,광진구,84,218,1.19
202005,구로구,380,607,1.58
202005,금천구,104,167,0.96
202005,노원구,652,1330,4.29
202005,도봉구,301,368,2.33
202005,동대문구,227,543,1.76
202005,동작구,155,543,1.94
202005,마포구,163,616,1.23
202005,서대문구,187,369,0.53
202005,서초구,219,930,4.57
202005,성동구,187,720,4.81
202005,성북구,271,474,3.32
202005,송파구,355,1170,6.48
202005,양천구,263,780,5.7
202005,영등포구,248,750,3.23
202005,용산구,135,388,2.22
202005,은평구,253,589,2.77
202005,종로구,55,128,3.64
202005,중구,57,200,8.77
202005,중랑구,233,491,2.15
202006,강남구,827,1518,4.96
202006,강동구,891,734,3.48
202006,강북구,392,261,4.34
202006,강서구,1166,1139,3.6
202006,관악구,538,423,3.35
202006,광진구,238,296,3.36
202006,구로구,913,655,2.19
202006,금천구,242,191,2.07
202006,노원구,1836,1339,3.38
202006,도봉구,910,489,3.08
202006,동대문구,567,620,3.17
202006,동작구,562,559,3.74
202006,마포구,504,680,3.77
202006,서대문구,494,379,2.63
202006,서초구,575,1031,3.65
202006,성동구,685,722,3.8
202006,성북구,905,622,2.65
202006,송파구,1173,1438,6.65
202006,양천구,721,871,3.74
202006,영등포구,619,762,2.42
202006,용산구,276,366,5.07
202006,은평구,580,699,2.41
202006,종로구,118,172,5.08
202006,중구,171,223,5.85
202006,중랑구,498,473,1.81
202007,강남구,387,1494,3.1
202007,강동구,566,806,2.83
202007,강북구,218,277,4.13
202007,강서구,988,1828,3.14
202007,관악구,324,540,2.78
202007,광진구,200,347,3.0
202007,구로구,576,734,2.43
202007,금천구,186,216,2.15
202007,노원구,972,1471,3.19
202007,도봉구,646,569,2.63
202007,동대문구,416,690,2.64
202007,동작구,514,689,2.14
202007,마포구,481,770,1.66
202007,서대문구,380,485,1.84
202007,서초구,478,1342,3.56
202007,성동구,410,876,5.61
202007,성북구,601,708,3.0
202007,송파구,576,1736,4.51
202007,양천구,505,979,3.96
202007,영등포구,432,834,1.85
202007,용산구,187,423,1.6
202007,은평구,513,776,1.95
202007,종로구,98,127,1.02
202007,중구,149,269,2.01
202007,중랑구,362,480,1.66
202008,강남구,243,1126,4.94
202008,강동구,315,625,2.22
202008,강북구,97,194,2.06
202008,강서구,419,1664,3.1
202008,관악구,120,418,5.83
202008,광진구,100,233,5.0
202008,구로구,269,614,0.74
202008,금천구,93,173,3.23
202008,노원구,401,1188,2.74
202008,도봉구,208,435,0.96
202008,동대문구,211,540,1.9
202008,동작구,228,555,2.19
202008,마포구,218,792,2.75
202008,서대문구,182,405,2.2
202008,서초구,295,1063,4.75
202008,성동구,210,630,2.38
202008,성북구,255,561,3.53
202008,송파구,281,1478,4.27
202008,양천구,205,759,1.95
202008,영등포구,212,773,2.36
202008,용산구,114,337,2.63
202008,은평구,197,588,4.06
202008,종로구,49,128,4.08
202008,중구,76,190,5.26
202008,중랑구,166,520,1.81
202009,강남구,183,1076,2.73
202009,강동구,208,594,2.88
202009,강북구,82,131,2.44
202009,강서구,318,1014,3.46
202009,관악구,119,397,0.0
202009,광진구,76,238,3.95
202009,구로구,228,522,2.19
202009,금천구,67,177,1.49
202009,노원구,325,1114,2.77
202009,도봉구,155,390,1.29
202009,동대문구,167,444,2.99
202009,동작구,151,459,5.3
202009,마포구,173,688,1.73
202009,서대문구,158,367,2.53
202009,서초구,207,895,0.97
202009,성동구,149,546,2.68
202009,성북구,148,505,5.41
202009,송파구,226,1045,4.87
202009,양천구,163,688,3.07
202009,영등포구,162,755,1.85
202009,용산구,107,322,4.67
202009,은평구,154,633,1.3
202009,종로구,36,130,0.0
202009,중구,56,186,5.36
202009,중랑구,110,384,0.91
202010,강남구,205,1377,2.44
202010,강동구,197,920,3.55
202010,강북구,128,199,4.69
202010,강서구,338,1051,5.03
202010,관악구,131,413,1.53
202010,광진구,77,302,3.9
202010,구로구,246,533,0.41
202010,금천구,72,224,4.17
202010,노원구,415,1327,2.65
202010,도봉구,215,412,4.19
202010,동대문구,173,472,4.62
202010,동작구,165,589,3.03
202010,마포구,184,1806,2.72
202010,서대문구,167,397,3.59
202010,서초구,239,1084,5.02
202010,성동구,150,619,4.67
202010,성북구,170,523,2.94
202010,송파구,234,1441,5.98
202010,양천구,187,941,5.88
202010,영등포구,216,759,3.24
202010,용산구,129,400,5.43
202010,은평구,186,454,3.76
202010,종로구,111,121,0.0
202010,중구,73,188,5.48
202010,중랑구,171,341,0.0
202011,강남구,393,1556,4.33
202011,강동구,327,1582,3.06
202011,강북구,108,157,0.93
202011,강서구,464,1062,2.59
202011,관악구,184,395,2.17
202011,광진구,109,287,4.59
202011,구로구,483,687,1.66
202011,금천구,123,191,2.44
202011,노원구,640,1116,4.53
202011,도봉구,308,395,2.27
202011,동대문구,244,519,3.69
202011,동작구,224,621,5.8
202011,마포구,266,652,3.01
202011,서대문구,202,348,1.49
202011,서초구,336,1207,4.46
202011,성동구,231,726,5.19
202011,성북구,271,540,3.69
202011,송파구,375,1555,4.53
202011,양천구,249,842,6.02
202011,영등포구,278,665,0.72
202011,용산구,149,445,4.03
202011,은평구,229,441,4.37
202011,종로구,64,132,1.56
202011,중구,78,179,7.69
202011,중랑구,174,476,5.17
202012,강남구,478,1570,5.23
202012,강동구,344,893,5.52
202012,강북구,168,163,4.76
202012,강서구,432,854,3.47
202012,관악구,233,437,5.15
202012,광진구,132,320,3.79
202012,구로구,385,1140,2.08
202012,금천구,262,236,1.91
202012,노원구,803,1216,4.11
202012,도봉구,370,385,2.43
202012,동대문구,299,504,4.01
202012,동작구,293,638,6.48
202012,마포구,256,858,4.3
202012,서대문구,240,431,3.33
202012,서초구,463,1292,5.4
202012,성동구,290,763,5.17
202012,성북구,327,616,3.06
202012,송파구,482,1718,5.81
202012,양천구,334,912,7.49
202012,영등포구,336,650,2.68
202012,용산구,175,374,7.43
202012,은평구,258,448,3.88
202012,종로구,72,136,5.56
202012,중구,89,207,4.49
202012,중랑구,217,333,2.3
202101,강남구,319,1371,5.33
202101,강동구,307,952,4.23
202101,강북구,115,170,5.22
202101,강서구,329,896,4.26
202101,관악구,177,469,5.08
202101,광진구,111,283,2.7
202101,구로구,338,1180,1.48
202101,금천구,116,235,4.31
202101,노원구,603,1258,3.32
202101,도봉구,282,393,3.19
202101,동대문구,320,593,5.62
202101,동작구,204,699,3.43
202101,마포구,241,785,3.73
202101,서대문구,181,477,1.66
202101,서초구,296,983,3.38
202101,성동구,206,775,3.88
202101,성북구,328,667,2.74
202101,송파구,270,1623,5.93
202101,양천구,316,758,4.43
202101,영등포구,274,601,1.82
202101,용산구,112,353,3.57
202101,은평구,204,638,2.94
202101,종로구,55,155,7.27
202101,중구,71,200,2.82
202101,중랑구,180,380,1.67
202102,강남구,220,1198,3.18
202102,강동구,165,797,1.21
202102,강북구,123,171,2.44
202102,강서구,266,969,3.01
202102,관악구,141,387,2.84
202102,광진구,68,284,4.41
202102,구로구,211,655,2.84
202102,금천구,78,179,1.28
202102,노원구,389,1170,3.6
202102,도봉구,197,385,3.55
202102,동대문구,123,566,1.63
202102,동작구,118,596,5.08
202102,마포구,127,645,0.79
202102,서대문구,136,392,0.74
202102,서초구,211,870,3.79
202102,성동구,127,665,2.36
202102,성북구,226,736,5.75
202102,송파구,204,1401,5.39
202102,양천구,173,712,4.62
202102,영등포구,160,590,2.5
202102,용산구,84,324,2.38
202102,은평구,139,617,1.44
202102,종로구,41,143,0.0
202102,중구,103,200,0.97
202102,중랑구,167,305,1.8
202103,강남구,174,1183,6.32
202103,강동구,207,1409,4.35
202103,강북구,84,205,1.19
202103,강서구,216,986,1.85
202103,관악구,140,447,5.0
202103,광진구,70,250,0.0
202103,구로구,268,659,2.61
202103,금천구,131,554,0.0
202103,노원구,344,1355,4.07
202103,도봉구,176,470,1.7
202103,동대문구,150,598,3.33
202103,동작구,117,643,3.42
202103,마포구,117,750,5.98
202103,서대문구,118,438,2.54
202103,서초구,219,1110,4.57
202103,성동구,128,710,3.91
202103,성북구,221,791,3.62
202103,송파구,156,1471,3.21
202103,양천구,165,686,4.24
202103,영등포구,174,636,2.87
202103,용산구,87,523,1.15
202103,은평구,150,504,4.0
202103,종로구,48,139,0.0
202103,중구,52,210,7.69
202103,중랑구,173,378,0.58
202104,강남구,238,1152,4.2
202104,강동구,160,1102,3.12
202104,강북구,65,152,3.08
202104,강서구,246,1623,6.1
202104,관악구,105,346,1.9
202104,광진구,48,223,2.08
202104,구로구,205,523,1.46
202104,금천구,83,617,2.41
202104,노원구,404,1118,5.2
202104,도봉구,200,403,3.5
202104,동대문구,123,463,4.07
202104,동작구,112,553,4.46
202104,마포구,122,657,2.46
202104,서대문구,100,336,1.0
202104,서초구,213,949,6.57
202104,성동구,126,545,7.14
202104,성북구,181,591,3.31
202104,송파구,213,1368,9.39
202104,양천구,203,911,7.88
202104,영등포구,168,609,3.57
202104,용산구,88,327,6.82
202104,은평구,141,464,0.71
202104,종로구,44,170,0.0
202104,중구,57,222,3.51
202104,중랑구,116,321,1.72
202105,강남구,259,1585,6.56
202105,강동구,270,1144,3.33
202105,강북구,88,190,0.0
202105,강서구,374,1070,2.67
202105,관악구,170,467,4.71
202105,광진구,80,296,1.25
202105,구로구,284,594,2.46
202105,금천구,110,473,3.64
202105,노원구,526,1239,3.8
202105,도봉구,208,501,2.88
202105,동대문구,187,566,3.21
202105,동작구,262,806,4.96
202105,마포구,173,782,4.62
202105,서대문구,179,399,2.79
202105,서초구,271,1443,8.49
202105,성동구,159,710,3.14
202105,성북구,242,645,3.31
202105,송파구,252,1565,5.56
202105,양천구,193,870,3.11
202105,영등포구,182,724,7.69
202105,용산구,131,508,7.63
202105,은평구,175,498,5.14
202105,종로구,34,159,0.0
202105,중구,67,243,2.99
202105,중랑구,172,383,2.33
202106,강남구,171,1910,5.26
202106,강동구,168,2017,4.17
202106,강북구,99,208,2.02
202106,강서구,306,1250,2.94
202106,관악구,105,505,5.71
202106,광진구,60,317,5.0
202106,구로구,359,609,0.56
202106,금천구,71,535,0.0
202106,노원구,391,1426,3.07
202106,도봉구,201,509,3.98
202106,동대문구,140,584,1.43
202106,동작구,145,671,2.07
202106,마포구,133,950,0.75
202106,서대문구,126,514,2.38
202106,서초구,197,1465,4.57
202106,성동구,158,747,6.33
202106,성북구,237,663,2.95
202106,송파구,162,1433,3.7
202106,양천구,165,952,2.42
202106,영등포구,152,835,3.95
202106,용산구,87,548,6.9
202106,은평구,157,590,3.82
202106,종로구,27,162,0.0
202106,중구,54,290,1.85
202106,중랑구,185,509,3.24
202107,강남구,209,1689,4.78
202107,강동구,177,1218,3.39
202107,강북구,136,390,2.94
202107,강서구,383,1211,4.44
202107,관악구,191,593,5.24
202107,광진구,87,365,4.6
202107,구로구,278,703,2.52
202107,금천구,103,393,0.97
202107,노원구,476,1599,3.57
202107,도봉구,218,576,2.75
202107,동대문구,202,689,1.49
202107,동작구,162,666,4.94
202107,마포구,160,953,3.75
202107,서대문구,154,504,1.95
202107,서초구,204,1138,3.43
202107,성동구,177,824,1.69
202107,성북구,256,869,2.73
202107,송파구,256,1555,3.52
202107,양천구,187,964,0.53
202107,영등포구,202,835,3.47
202107,용산구,82,466,2.44
202107,은평구,187,744,1.6
202107,종로구,49,178,2.04
202107,중구,58,370,5.17
202107,중랑구,206,440,1.94
202108,강남구,202,1908,2.48
202108,강동구,193,1554,4.66
202108,강북구,111,205,1.8
202108,강서구,326,1638,3.68
202108,관악구,146,505,3.42
202108,광진구,79,370,5.06
202108,구로구,253,1208,1.98
202108,금천구,105,298,3.81
202108,노원구,318,1567,3.46
202108,도봉구,142,499,0.7
202108,동대문구,146,608,5.48
202108,동작구,148,701,6.08
202108,마포구,174,1056,3.45
202108,서대문구,163,503,4.91
202108,서초구,173,1721,3.47
202108,성동구,166,748,4.22
202108,성북구,284,766,3.17
202108,송파구,210,1691,6.19
202108,양천구,153,1215,3.27
202108,영등포구,180,819,2.22
202108,용산구,89,439,3.37
202108,은평구,183,828,4.37
202108,종로구,37,166,2.7
202108,중구,55,321,5.45
202108,중랑구,168,628,2.38
202109,강남구,148,1471,4.05
202109,강동구,123,1016,2.44
202109,강북구,48,260,8.33
202109,강서구,153,971,1.96
202109,관악구,109,507,5.5
202109,광진구,55,272,0.0
202109,구로구,157,875,2.55
202109,금천구,71,225,4.23
202109,노원구,224,1411,4.02
202109,도봉구,84,418,2.38
202109,동대문구,102,547,2.94
202109,동작구,107,565,6.54
202109,마포구,113,812,1.77
202109,서대문구,124,563,4.84
202109,서초구,134,894,1.49
202109,성동구,103,712,2.91
202109,성북구,156,697,3.85
202109,송파구,170,1368,2.35
202109,양천구,122,930,2.46
202109,영등포구,148,747,3.38
202109,용산구,54,397,1.85
202109,은평구,113,773,0.88
202109,종로구,35,162,0.0
202109,중구,37,254,8.11
202109,중랑구,109,364,0.92
202110,강남구,132,2048,1.52
202110,강동구,123,1590,3.25
202110,강북구,31,305,9.68
202110,강서구,122,1516,4.1
202110,관악구,108,497,1.85
202110,광진구,40,410,0.0
202110,구로구,124,1172,2.42
202110,금천구,68,262,1.47
202110,노원구,155,1757,3.23
202110,도봉구,96,580,2.08
202110,동대문구,121,610,4.13
202110,동작구,75,607,2.67
202110,마포구,92,1009,3.26
202110,서대문구,77,548,3.9
202110,서초구,124,1261,3.23
202110,성동구,89,752,5.62
202110,성북구,114,779,2.63
202110,송파구,105,2014,2.86
202110,양천구,102,1201,1.96
202110,영등포구,109,839,1.83
202110,용산구,34,418,8.82
202110,은평구,110,805,0.91
202110,종로구,43,170,4.65
202110,중구,22,264,4.55
202110,중랑구,80,529,0.0
202111,강남구,114,1973,0.88
202111,강동구,76,1224,1.32
202111,강북구,21,253,0.0
202111,강서구,77,1096,3.9
202111,관악구,48,481,0.0
202111,광진구,30,416,0.0
202111,구로구,97,665,1.03
202111,금천구,27,229,0.0
202111,노원구,87,1606,0.0
202111,도봉구,49,455,6.12
202111,동대문구,59,602,3.39
202111,동작구,53,659,3.77
202111,마포구,46,950,10.87
202111,서대문구,47,633,4.26
202111,서초구,80,1117,8.75
202111,성동구,50,738,6.0
202111,성북구,74,786,5.41
202111,송파구,60,1644,5.0
202111,양천구,55,949,1.82
202111,영등포구,94,842,6.38
202111,용산구,34,448,0.0
202111,은평구,77,618,2.6
202111,종로구,24,178,8.33
202111,중구,19,274,5.26
202111,중랑구,46,408,2.17
202112,강남구,73,2513,1.37
202112,강동구,68,1773,0.0
202112,강북구,13,261,0.0
202112,강서구,63,1297,1.59
202112,관악구,51,562,3.92
202112,광진구,18,447,0.0
202112,구로구,71,1263,0.0
202112,금천구,24,286,0.0
202112,노원구,59,1815,5.08
202112,도봉구,38,522,2.63
202112,동대문구,46,732,0.0
202112,동작구,40,803,2.5
202112,마포구,64,1152,4.69
202112,서대문구,38,858,2.63
202112,서초구,80,1425,5.0
202112,성동구,30,865,6.67
202112,성북구,49,904,2.04
202112,송파구,67,2761,4.48
202112,양천구,51,1096,11.76
202112,영등포구,67,943,1.49
202112,용산구,25,475,4.0
202112,은평구,60,821,3.33
202112,종로구,18,175,11.11
202112,중구,19,310,10.53
202112,중랑구,46,668,0.0
202201,강남구,62,2074,6.45
202201,강동구,51,1269,1.96
202201,강북구,22,293,4.55
202201,강서구,99,1166,1.01
202201,관악구,44,571,0.0
202201,광진구,26,431,0.0
202201,구로구,151,753,0.66
202201,금천구,26,245,0.0
202201,노원구,68,1813,1.47
202201,도봉구,28,528,3.57
202201,동대문구,43,702,0.0
202201,동작구,32,745,3.12
202201,마포구,57,1106,1.75
202201,서대문구,22,779,4.55
202201,서초구,56,1246,7.14
202201,성동구,40,934,2.5
202201,성북구,35,1027,8.57
202201,송파구,56,2200,8.93
202201,양천구,36,964,11.11
202201,영등포구,36,1034,0.0
202201,용산구,14,458,7.14
202201,은평구,61,701,4.92
202201,종로구,16,228,0.0
202201,중구,19,321,10.53
202201,중랑구,43,471,0.0
202202,강남구,68,1908,4.41
202202,강동구,33,1369,9.09
202202,강북구,12,333,0.0
202202,강서구,54,1191,5.56
202202,관악구,42,562,7.14
202202,광진구,14,442,0.0
202202,구로구,53,1054,7.55
202202,금천구,17,318,0.0
202202,노원구,58,1967,6.9
202202,도봉구,17,564,5.88
202202,동대문구,47,678,2.13
202202,동작구,32,816,3.12
202202,마포구,32,1178,3.12
202202,서대문구,29,840,6.9
202202,서초구,41,1397,4.88
202202,성동구,20,980,10.0
202202,성북구,42,984,2.38
202202,송파구,42,2205,0.0
202202,양천구,29,965,13.79
202202,영등포구,40,1074,0.0
202202,용산구,18,544,0.0
202202,은평구,50,700,8.0
202202,종로구,17,190,0.0
202202,중구,19,358,5.26
202202,중랑구,31,780,0.0
202203,강남구,93,1805,6.45
202203,강동구,58,2043,5.17
202203,강북구,18,351,0.0
202203,강서구,81,1480,2.47
202203,관악구,45,485,4.44
202203,광진구,28,427,3.57
202203,구로구,91,879,2.2
202203,금천구,33,303,3.03
202203,노원구,156,1728,4.49
202203,도봉구,61,710,0.0
202203,동대문구,72,687,5.56
202203,동작구,48,719,0.0
202203,마포구,58,1102,5.17
202203,서대문구,48,753,2.08
202203,서초구,135,1176,1.48
202203,성동구,27,860,0.0
202203,성북구,53,1038,3.77
202203,송파구,105,1819,5.71
202203,양천구,49,955,8.16
202203,영등포구,72,1337,1.39
202203,용산구,32,619,0.0
202203,은평구,121,813,0.83
202203,종로구,21,189,4.76
202203,중구,19,333,10.53
202203,중랑구,39,779,0.0
202204,강남구,114,1703,4.39
202204,강동구,69,1259,4.35
202204,강북구,36,295,2.78
202204,강서구,71,1347,2.82
202204,관악구,71,539,0.0
202204,광진구,47,413,4.26
202204,구로구,97,1015,4.12
202204,금천구,44,285,4.55
202204,노원구,151,1633,2.65
202204,도봉구,63,593,3.17
202204,동대문구,81,603,1.23
202204,동작구,74,751,5.41
202204,마포구,74,962,4.05
202204,서대문구,54,611,3.7
202204,서초구,139,1083,3.6
202204,성동구,65,946,4.62
202204,성북구,76,832,0.0
202204,송파구,86,1646,5.81
202204,양천구,81,990,1.23
202204,영등포구,92,957,8.7
202204,용산구,44,585,2.27
202204,은평구,78,1031,2.56
202204,종로구,25,134,0.0
202204,중구,35,259,11.43
202204,중랑구,71,470,1.41
202205,강남구,114,2639,5.26
202205,강동구,85,1291,7.06
202205,강북구,25,296,4.0
202205,강서구,87,1255,1.15
202205,관악구,77,584,3.9
202205,광진구,43,344,2.33
202205,구로구,100,1038,4.0
202205,금천구,47,231,4.26
202205,노원구,104,1734,3.85
202205,도봉구,55,635,3.64
202205,동대문구,69,661,2.9
202205,동작구,75,709,5.33
202205,마포구,73,977,2.74
202205,서대문구,68,603,2.94
202205,서초구,100,1158,3.0
202205,성동구,75,801,6.67
202205,성북구,61,738,4.92
202205,송파구,80,1624,3.75
202205,양천구,54,1068,0.0
202205,영등포구,89,906,2.25
202205,용산구,51,908,5.88
202205,은평구,79,1144,3.8
202205,종로구,22,169,9.09
202205,중구,31,290,0.0
202205,중랑구,180,541,0.56
202206,강남구,74,1813,2.7
202206,강동구,35,810,2.86
202206,강북구,20,357,0.0
202206,강서구,53,1064,0.0
202206,관악구,41,757,2.44
202206,광진구,13,380,0.0
202206,구로구,70,1565,1.43
202206,금천구,22,242,0.0
202206,노원구,77,1577,5.19
202206,도봉구,27,483,0.0
202206,동대문구,43,649,2.33
202206,동작구,165,697,1.21
202206,마포구,46,910,0.0
202206,서대문구,37,615,0.0
202206,서초구,55,1158,0.0
202206,성동구,36,791,0.0
202206,성북구,38,813,2.63
202206,송파구,55,1449,3.64
202206,양천구,41,901,0.0
202206,영등포구,57,973,1.75
202206,용산구,26,598,7.69
202206,은평구,45,1011,8.89
202206,종로구,11,141,0.0
202206,중구,17,319,0.0
202206,중랑구,42,499,0.0
202207,강남구,57,1617,1.75
202207,강동구,32,959,0.0
202207,강북구,13,364,0.0
202207,강서구,37,1898,2.7
202207,관악구,21,684,4.76
202207,광진구,13,303,0.0
202207,구로구,38,1242,0.0
202207,금천구,22,244,4.55
202207,노원구,46,1704,6.52
202207,도봉구,33,552,3.03
202207,동대문구,35,802,2.86
202207,동작구,14,745,0.0
202207,마포구,31,821,6.45
202207,서대문구,23,773,4.35
202207,서초구,39,1308,2.56
202207,성동구,13,846,0.0
202207,성북구,25,788,4.0
202207,송파구,38,1866,5.26
202207,양천구,22,1083,4.55
202207,영등포구,30,1037,0.0
202207,용산구,16,494,0.0
202207,은평구,41,964,0.0
202207,종로구,14,157,0.0
202207,중구,5,326,0.0
202207,중랑구,33,511,0.0
202208,강남구,151,1525,1.32
202208,강동구,36,818,0.0
202208,강북구,16,263,0.0
202208,강서구,39,1858,5.13
202208,관악구,18,639,0.0
202208,광진구,12,349,0.0
202208,구로구,38,777,2.63
202208,금천구,22,231,4.55
202208,노원구,48,1490,2.08
202208,도봉구,34,567,0.0
202208,동대문구,45,692,0.0
202208,동작구,26,717,0.0
202208,마포구,16,935,0.0
202208,서대문구,23,591,4.35
202208,서초구,25,1250,4.0
202208,성동구,24,780,4.17
202208,성북구,30,631,3.33
202208,송파구,39,1744,2.56
202208,양천구,23,895,4.35
202208,영등포구,46,1034,4.35
202208,용산구,10,468,0.0
202208,은평구,39,739,5.13
202208,종로구,7,122,0.0
202208,중구,13,249,7.69
202208,중랑구,25,717,4.0
202209,강남구,34,1556,0.0
202209,강동구,19,908,0.0
202209,강북구,12,204,0.0
202209,강서구,31,1204,6.45
202209,관악구,17,643,5.88
202209,광진구,12,391,8.33
202209,구로구,43,846,0.0
202209,금천구,14,250,0.0
202209,노원구,33,1595,3.03
202209,도봉구,28,562,0.0
202209,동대문구,26,717,3.85
202209,동작구,22,771,0.0
202209,마포구,25,960,0.0
202209,서대문구,16,569,0.0
202209,서초구,21,1199,0.0
202209,성동구,16,766,12.5
202209,성북구,37,646,2.7
202209,송파구,33,1573,6.06
202209,양천구,31,955,6.45
202209,영등포구,73,940,0.0
202209,용산구,12,508,0.0
202209,은평구,39,1347,2.56
202209,종로구,17,129,0.0
202209,중구,14,300,0.0
202209,중랑구,32,528,3.12
202210,강남구,31,1797,3.23
202210,강동구,33,875,3.03
202210,강북구,11,200,9.09
202210,강서구,28,1336,3.57
202210,관악구,15,618,6.67
202210,광진구,9,388,0.0
202210,구로구,40,808,2.5
202210,금천구,10,258,10.0
202210,노원구,44,1609,4.55
202210,도봉구,17,565,5.88
202210,동대문구,25,667,0.0
202210,동작구,21,775,0.0
202210,마포구,20,983,0.0
202210,서대문구,22,685,0.0
202210,서초구,17,1351,0.0
202210,성동구,19,825,5.26
202210,성북구,43,744,6.98
202210,송파구,45,1765,4.44
202210,양천구,16,1222,0.0
202210,영등포구,31,885,0.0
202210,용산구,9,524,11.11
202210,은평구,28,713,7.14
202210,종로구,4,179,0.0
202210,중구,16,261,0.0
202210,중랑구,23,391,0.0
202211,강남구,38,1694,5.26
202211,강동구,0,0,0.0
202211,강북구,0,0,0.0
202211,강서구,0,0,0.0
202211,관악구,14,470,0.0
202211,광진구,8,381,12.5
202211,구로구,26,837,0.0
202211,금천구,147,251,0.0
202211,노원구,48,1484,6.25
202211,도봉구,0,0,0.0
202211,동대문구,33,585,0.0
202211,동작구,0,0,0.0
202211,마포구,20,902,5.0
202211,서대문구,0,0,0.0
202211,서초구,0,0,0.0
202211,성동구,10,779,0.0
202211,성북구,37,760,13.51
202211,송파구,52,1801,7.69
202211,양천구,20,1022,0.0
202211,영등포구,38,787,0.0
202211,용산구,16,462,0.0
202211,은평구,38,680,0.0
202211,종로구,0,0,0.0
202211,중구,0,0,0.0
202211,중랑구,0,0,0.0
202212,강남구,0,0,0.0
202212,강동구,50,1384,2.0
202212,강북구,82,194,1.22
202212,강서구,0,0,0.0
202212,관악구,14,703,7.14
202212,광진구,59,408,0.0
202212,구로구,0,0,0.0
202212,금천구,0,0,0.0
202212,노원구,58,1599,1.72
202212,도봉구,0,0,0.0
202212,동대문구,0,0,0.0
202212,동작구,0,0,0.0
202212,마포구,33,1384,3.03
202212,서대문구,26,840,3.85
202212,서초구,31,1454,6.45
202212,성동구,28,915,0.0
202212,성북구,0,0,0.0
202212,송파구,89,2193,4.49
202212,양천구,30,1167,3.33
202212,영등포구,0,0,0.0
202212,용산구,10,1009,0.0
202212,은평구,0,0,0.0
202212,종로구,8,173,0.0
202212,중구,11,273,9.09
202212,중랑구,0,0,0.0
202301,강남구,108,2170,8.33
202301,강동구,127,1124,5.51
202301,강북구,0,0,0.0
202301,강서구,53,1106,3.77
202301,관악구,32,646,3.12
202301,광진구,0,0,0.0
202301,구로구,48,922,0.0
202301,금천구,16,336,6.25
202301,노원구,134,1501,2.24
202301,도봉구,72,429,2.78
202301,동대문구,0,0,0.0
202301,동작구,46,782,6.52
202301,마포구,0,0,0.0
202301,서대문구,0,0,0.0
202301,서초구,0,0,0.0
202301,성동구,0,0,0.0
202301,성북구,0,0,0.0
202301,송파구,154,2274,9.09
202301,양천구,60,1011,0.0
202301,영등포구,0,0,0.0
202301,용산구,14,674,0.0
202301,은평구,59,747,1.69
202301,종로구,7,180,0.0
202301,중구,0,0,0.0
202301,중랑구,0,0,0.0
202302,강남구,0,0,0.0
202302,강동구,209,2984,6.22
202302,강북구,38,307,0.0
202302,강서구,0,0,0.0
202302,관악구,0,0,0.0
202302,광진구,0,0,0.0
202302,구로구,97,1267,1.03
202302,금천구,0,0,0.0
202302,노원구,0,0,0.0
202302,도봉구,0,0,0.0
202302,동대문구,0,0,0.0
202302,동작구,68,1018,1.47
202302,마포구,94,1352,1.06
202302,서대문구,93,913,3.23
202302,서초구,0,0,0.0
202302,성동구,93,1126,3.23
202302,성북구,153,1123,4.58
202302,송파구,0,0,0.0
202302,양천구,0,0,0.0
202302,영등포구,105,1110,2.86
202302,용산구,0,0,0.0
202302,은평구,97,896,2.06
202302,종로구,0,0,0.0
202302,중구,0,0,0.0
202302,중랑구,60,646,3.33
202303,강남구,189,3016,5.82
202303,강동구,182,2186,2.2
202303,강북구,0,0,0.0
202303,강서구,0,0,0.0
202303,관악구,0,0,0.0
202303,광진구,0,0,0.0
202303,구로구,0,0,0.0
202303,금천구,0,0,0.0
202303,노원구,194,1869,2.58
202303,도봉구,0,0,0.0
202303,동대문구,0,0,0.0
202303,동작구,0,0,0.0
202303,마포구,0,0,0.0
202303,서대문구,0,0,0.0
202303,서초구,0,0,0.0
